active_server_utilization,avg_cpu_utilization,avg_gpu_utilization,deadline_miss_rate,defer_count,energy_idle_active,group_energy_active_total,group_id,group_makespan,group_size,method,migration_count,num_tasks,peak_active_power,power_envelope_violation,server_activated_count,total_active_window_time,total_cpu_active_capacity_time,total_cpu_busy_capacity_time,total_gpu_active_capacity_time,total_gpu_busy_capacity_time,total_task_busy_time,workflow_ids
0.40981821657748896,0.1098219722432801,0.19258040563554354,0.024390243902439025,0.0,343212.13797085546,395147.15814079443,group_000,113.94825297837167,5.0,FCFS,0.0,41.0,5258.986968375,0.0,8,911.5860238269734,58341.505524926295,6407.179200389628,3190.5510833944068,614.4376218410177,373.58455854173457,"job_10302,job_11225,job_11820,job_1195,job_11957"
0.7786805345895975,0.20454722486862018,0.18470358990636693,0.0,0.0,65977.59995755732,109855.1777462819,group_000,16.47792206732201,5.0,HEFT,0.0,41.0,10513.867052286805,0.00020439989537664492,9,148.30129860589807,8173.049345391717,1671.7745623141684,725.0285709621684,133.9153798413956,115.47933447877224,"job_10302,job_11225,job_11820,job_1195,job_11957"
0.2366213405159348,0.07217320972316896,0.08547263225212252,0.0,0.0,380267.2891072997,418862.8600354955,group_000,79.68719386154646,5.0,MinEnergy,0.0,41.0,10098.286713983289,7.246700423029321e-05,11,876.5591324770111,49724.808969604994,3588.799066207814,4143.7340808004155,354.17585923884087,207.41259696819526,"job_10302,job_11225,job_11820,job_1195,job_11957"
0.6734183846220976,0.1775428193869409,0.19411638597032158,0.0,0.0,79091.32519932411,123032.44699339553,group_000,20.114782604100743,5.0,PCEA,0.0,41.0,10427.950880286806,0.0015724489387642113,9,181.0330434369067,9976.93217163397,1771.3326665841698,724.1321737476269,140.56592053272232,121.91097967450372,"job_10302,job_11225,job_11820,job_1195,job_11957"
0.6714098533903037,0.17666813643115975,0.20553499690975227,0.0,0.0,78608.57041682569,122513.80594859991,group_000,20.114782604100743,5.0,PCEA-AER,5.0,41.0,10403.950880286806,0.0015391104056416117,9,181.0330434369067,9976.93217163397,1762.606014062657,683.9026085394254,140.56592053272232,121.547369152774,"job_10302,job_11225,job_11820,job_1195,job_11957"
0.3977985239638275,0.0823746085748243,0.396772077838736,0.02127659574468085,0.0,550185.7512587609,670872.9548676424,group_001,215.62414884970534,5.0,FCFS,0.0,47.0,3893.58378725,0.0,7,1486.5594329954863,95139.80371171112,7837.10409063782,4225.148481023141,1676.420941992731,591.3511482301087,"job_1196,job_12030,job_12669,job_12674,job_12675"
0.6094737830644021,0.1519811143074072,0.3546670301243218,0.0,0.0,248160.2550665931,339479.23289144307,group_001,126.65370571849716,5.0,HEFT,0.0,47.0,5629.055166666667,0.0,4,500.3908175024855,25945.634445671207,3943.2464344657574,2483.282071397918,880.7382772236738,304.9750845539287,"job_1196,job_12030,job_12669,job_12674,job_12675"
0.2994830519379287,0.06879137851684021,0.186698944791377,0.0,0.0,257240.81839769575,371639.85745134874,group_001,86.40190022632528,5.0,MinEnergy,0.0,47.0,8045.784527544445,7.167132720201817e-06,7,566.3971255880925,29337.264019531904,2018.150833816096,2111.923798367632,394.29394463503377,169.62633977999224,"job_1196,job_12030,job_12669,job_12674,job_12675"
0.45965796635201495,0.1139557285133419,0.256369942961468,0.0,0.0,252283.05564883232,355048.548869458,group_001,129.2096213032609,5.0,PCEA,0.0,47.0,6826.1660833333335,0.0,4,508.38135537584293,26334.344921497424,3000.9494604508645,2516.5353873676127,645.1640337199506,233.68153994334097,"job_1196,job_12030,job_12669,job_12674,job_12675"
0.6018186619231287,0.15009489171540677,0.35062295107741787,0.0,0.0,251693.76703363078,342986.817012969,group_001,128.83628638005726,5.0,PCEA-AER,7.0,47.0,5597.152944444445,0.0,4,507.2449550466989,26279.535376745982,3944.4240167038897,2511.924203812904,880.7382772236738,305.2694801134619,"job_1196,job_12030,job_12669,job_12674,job_12675"
