active_server_utilization,avg_cpu_utilization,avg_gpu_utilization,deadline_miss_rate,defer_count,energy_idle_active,group_energy_active_total,group_id,group_makespan,group_size,method,migration_count,num_tasks,peak_active_power,power_envelope_violation,server_activated_count,total_active_window_time,total_cpu_active_capacity_time,total_cpu_busy_capacity_time,total_gpu_active_capacity_time,total_gpu_busy_capacity_time,total_task_busy_time,workflow_ids
0.31210714267348566,0.09154772138541996,0.17067280682754138,0.0,3.0,371726.8365046912,417116.6305709408,group_000,80.73997317651852,5.0,PPO,0.0,41.0,8004.350176722222,3.616702589643197e-05,11.0,888.1397049417038,50381.74326214757,4612.333795074845,2906.6390343546673,496.0842424278056,277.1947456042278,"job_10302,job_11225,job_11820,job_1195,job_11957"
0.590949097664951,0.13774516977549545,0.302008707290765,0.0,0.0,179347.07684221698,283529.8219618716,group_001,91.8995753021456,5.0,PPO,0.0,47.0,6783.566916666667,0.0,4.0,361.37429583707933,18716.775319070086,2578.145393975112,1788.199463070887,540.0518082200787,213.55381404422906,"job_1196,job_12030,job_12669,job_12674,job_12675"
0.5765094541378153,0.13896109489931743,0.2905231586767995,0.0,0.0,215457.82545050062,258204.61440173586,group_002,62.56034420746243,5.0,PPO,0.0,47.0,5724.489029886285,0.0,8.0,500.4827536596994,29027.99971226257,4033.7626227530777,1876.8103262238728,545.2568642117941,288.533039117744,"job_12680,job_12681,job_12683,job_12686,job_12688"
1.719873842726642,0.20797148409235597,0.5532792398950186,0.0,0.0,44153.74223625477,58464.294006563476,group_003,20.212280187719422,5.0,PPO,0.0,34.0,3451.54950534375,0.0,6.0,120.03677378717666,7682.353522379306,1597.7104633713627,318.4488536469513,176.19113969122523,206.44810740186017,"job_12690,job_12692,job_12882,job_12887,job_12890"
0.30700244762214174,0.0813784926937162,0.2045546014523379,0.0,12.0,501975.7585166946,652538.8705722166,group_004,180.56681961032177,5.0,PPO,0.0,36.0,8938.514540371702,0.000761881052959348,6.0,1083.4009176619306,54892.31316153782,4467.053705557388,4333.6036706477225,886.4585717017335,332.60673347828714,"job_12951,job_175,job_1822,job_3081,job_3083"
0.6065799495689492,0.15045364757391674,0.26669252229152807,0.0,0.0,265635.4764197185,318046.28261633683,group_005,53.60430991219285,5.0,PPO,0.0,57.0,9519.423575236111,0.0005444529767336432,12.0,641.3274744600003,37645.070442840704,5663.838161302426,2245.6082828531585,598.886937032856,389.01638711512857,"job_3086,job_3093,job_3094,job_3099,job_3104"
0.8523487524321409,0.1934621492762063,0.19841624724424123,0.0,0.0,110374.48339510577,133066.66823110988,group_006,31.249853735873653,5.0,PPO,0.0,69.0,7031.626001749999,0.0,9.0,281.24868362286287,17499.918092089243,3385.5717662531524,999.9953195479569,198.41531856651144,239.72196460912906,"job_3105,job_3120,job_3127,job_3129,job_3135"
0.41959996403962757,0.07600124667011242,0.13062757688294024,0.0,0.0,423703.939783654,472666.6270539851,group_007,88.78959341652431,5.0,PPO,0.0,65.0,9407.182216103081,0.0003949260662634287,11.0,976.6855275817675,55404.70629191117,4210.82674957667,4617.058857659264,603.1152109019457,409.8172122513343,"job_3137,job_3147,job_3149,job_3153,job_3315"
0.5322517025012495,0.13491285614675058,0.3776808334436243,0.0,12.0,259371.10037242077,487221.84705996694,group_008,112.53141956168643,5.0,PPO,0.0,32.0,7261.784527544445,0.0,5.0,542.5292926074966,27519.86387493185,3712.7834361368386,2314.6687887496164,874.2060372808994,288.7621396471386,"job_3779,job_3782,job_4796,job_4798,job_4809"
0.4942440714309011,0.10152488686500784,0.2798601581785533,0.0,12.0,396308.83807901235,609133.8688716561,group_009,167.67155814163834,5.0,PPO,0.0,44.0,7462.622666666667,5.430863474581537e-07,5.0,831.8114328556039,42504.9519816938,4315.310441144054,3636.4034162953417,1017.684435285446,411.1178692373253,"job_4811,job_4813,job_4816,job_4819,job_4821"
0.5491452766508498,0.12224826960927629,0.31823257572343333,0.0,12.0,315507.3330995369,528675.5469405636,group_010,115.90580497301065,5.0,PPO,0.0,43.0,7294.117860877777,0.0,6.0,673.9373993026047,35714.02203709402,4365.977394822305,3305.1947049066457,1051.820624209895,370.0895395853831,"job_4823,job_4825,job_4827,job_4829,job_4831"
0.6311619257256093,0.1466265907537718,0.33713752849546536,0.0,10.0,382111.90474966925,552107.0790100221,group_011,160.97271213439438,5.0,PPO,0.0,35.0,7026.512352430555,0.0,5.0,794.8097407365498,43141.13322468826,6325.637285990313,4426.805380279666,1492.4422250379153,501.65364654875293,"job_4833,job_4835,job_4838,job_4840,job_4842"
0.5372164203823792,0.13382452825114657,0.34890170494045747,0.0,12.0,303354.6629827902,506161.41671725723,group_012,135.27827869114793,5.0,PPO,0.0,35.0,7080.756277777778,0.0,5.0,629.8722927003851,32398.32250867685,4335.690225852183,2883.0839296945455,1005.9128985568609,338.37773838254304,"job_4844,job_4846,job_4848,job_4852,job_4856"
0.5285003206880974,0.1178686656588982,0.2714044827970275,0.0,7.0,519942.447982874,692894.0087657936,group_013,186.6278705806918,5.0,PPO,0.0,34.0,7248.435227430556,0.0,6.0,1104.6525876396822,61739.627821066446,7277.16754954609,6597.6862541491555,1790.6416254644093,583.8092468165087,"job_4859,job_4861,job_4863,job_4865,job_4867"
0.599298714026852,0.13940353877921702,0.326761084679889,0.0,13.0,297147.6669430765,470207.2558987971,group_014,126.36209568870476,5.0,PPO,0.0,35.0,7404.543780381944,0.0,5.0,617.2358053249167,33437.71094773684,4661.335234791082,3421.5412943348765,1118.0265446138956,369.9086243825509,"job_4880,job_4882,job_4884,job_4886,job_4888"
0.7192829385026704,0.16458684451058997,0.4002395582211971,0.0,10.0,246966.1022182235,424397.16059439466,group_015,124.73035465566844,5.0,PPO,0.0,35.0,7113.0896111111115,0.0,4.0,498.92141862267374,25943.913768379032,4270.026901392354,2494.607093113369,998.4404408831596,358.86566406883776,"job_4891,job_4895,job_4898,job_4900,job_4903"
