active_server_utilization_mean,active_server_utilization_std,avg_cpu_utilization_mean,avg_cpu_utilization_std,avg_gpu_utilization_mean,avg_gpu_utilization_std,deadline_miss_rate_mean,deadline_miss_rate_std,defer_count_mean,defer_count_std,energy_idle_active_mean,energy_idle_active_std,group_energy_active_total_mean,group_energy_active_total_std,group_makespan_mean,group_makespan_std,group_size_mean,group_size_std,method,migration_count_mean,migration_count_std,num_tasks_mean,num_tasks_std,peak_active_power_mean,peak_active_power_std,power_envelope_violation_mean,power_envelope_violation_std,server_activated_count_mean,server_activated_count_std,total_active_window_time_mean,total_active_window_time_std,total_cpu_active_capacity_time_mean,total_cpu_active_capacity_time_std,total_cpu_busy_capacity_time_mean,total_cpu_busy_capacity_time_std,total_gpu_active_capacity_time_mean,total_gpu_active_capacity_time_std,total_gpu_busy_capacity_time_mean,total_gpu_busy_capacity_time_std,total_task_busy_time_mean,total_task_busy_time_std
0.5909203546803128,0.25183831943814317,0.13847254855963634,0.0430765378243839,0.3100194388133505,0.08779320741504017,0.0,0.0,6.777777777777778,5.68515502465157,354807.6983060158,174043.663211599,515199.3544459285,247807.690791963,138.0275319841956,78.44089082994412,5.0,0.0,PPO,0.0,0.0,42.96296296296296,10.272153950190098,7224.378319073565,1124.9048636415775,6.646591139409631e-05,0.00018430001363990177,6.148148148148148,2.155160966811282,757.7618662093977,352.22636726135,40802.08458202238,18947.878290440036,5648.725116953905,4234.521262539145,3555.485339943882,2036.0689184155322,1048.941048755828,640.6337419072412,396.9913994559564,149.50657740645198
0.6078091351222327,0.2321773224271694,0.15270553695507316,0.06496700228896413,0.29454461824645434,0.11698215833880449,0.0,0.0,3.962962962962963,3.929767512504011,336390.2270548031,216121.59149394085,494406.6800924617,298987.4068707262,118.28316910048838,87.60884351743657,5.0,0.0,PCEA-base,0.0,0.0,42.96296296296296,10.272153950190098,9254.74053735953,1423.6122437526612,0.0018463149869323151,0.0019494968596944328,6.703703703703703,1.5351393908194597,720.5202659045782,455.08603842349015,38121.74203201112,24202.505534199085,5633.165135470358,5882.0512447588535,3438.629996579414,2277.410047377953,1028.162308376458,757.3452209530476,369.69141185258854,192.87672690729204
0.6465278255557375,0.2307596423055247,0.16299837186374802,0.06262545672150392,0.3200837256158834,0.1261117109985851,0.0,0.0,7.0,5.715476066494082,286026.06126462953,191770.84490642083,449470.55870259413,277322.2084768463,113.05164670747975,85.51776298962923,5.0,0.0,PCEA + CPEG,0.0,0.0,42.96296296296296,10.272153950190098,8389.29847653856,1372.8111857496456,0.0007369601287637984,0.0013923351566789714,6.0,1.6101529717988265,602.3323700385072,394.11160949851154,31485.15552463006,20608.48753830434,5177.073203524884,5893.498942286707,2809.5072558106003,1902.4162062314194,919.077789515604,717.0804710688586,331.53215109134163,175.93739787504418
0.6884920093874372,0.2147373210693026,0.1679660127199672,0.04999948137712937,0.34195607407549256,0.12013572931674465,0.0,0.0,6.555555555555555,5.599823630379623,244824.52649141377,163850.21687518293,411597.1731250674,248466.81722379915,104.37991420188925,82.01367564776004,5.0,0.0,PCEA + Anti-Idle,0.0,0.0,42.96296296296296,10.272153950190098,8057.261394412461,1404.5001115578232,0.0005912896605303906,0.0015103657989950447,5.703703703703703,1.780861522988342,509.58188356490535,323.7330920776424,26643.990022965925,16991.820089736917,4476.578273904936,4304.766094980044,2392.128431584644,1675.8582755020257,822.6542928479387,589.8804023454163,305.34238285821203,141.48246787397517
0.5894963584252757,0.18887679710215882,0.14982125846723776,0.047228779761219045,0.2870639317318997,0.08110723053722953,0.0,0.0,5.7407407407407405,5.487984130960432,302374.94310969155,179251.30329851585,465783.2919293278,268685.867741039,108.59412291649132,67.3161160436726,5.0,0.0,PCEA + CPEG + Anti-Idle,0.0,0.0,42.96296296296296,10.272153950190098,8328.22922332626,1215.3952794497711,0.0005627487545590564,0.0008359787295835205,6.444444444444445,1.3698697784375504,648.9941858877665,383.2863396018986,34216.69487325885,20318.58099935366,4746.888244044419,3551.9941014705687,3084.0217559072976,1933.7483216664962,893.9468380957658,527.578517215814,322.7815745584561,135.82396059624946
0.7763264167905796,0.19883887257952088,0.18777135612943527,0.062249795230998176,0.38143930268635673,0.12814834948884937,0.0,0.0,0.0,0.0,235468.2637029182,152364.61173789113,397300.3126300282,233988.00369995632,101.9211811068907,81.2434122790242,5.0,0.0,PCEA-AER,5.777777777777778,3.446236093171294,42.96296296296296,10.272153950190098,7976.378694233372,1438.9361118438528,0.0006719431935044716,0.0009579320018159156,5.62962962962963,1.7245106261959726,492.8169827181325,308.01472627988977,25900.598092705815,16240.639304411046,5155.171222873176,5649.027880770504,2333.427289620251,1621.2133767379453,935.0322403604938,738.2083301634088,349.9544111642385,184.00668824499564
