split,workflow_id,num_nodes,num_edges,depth,width,edge_density,total_work,critical_path_estimate,cp_ratio
train,job_12417,29,59,11.0,7.0,0.07266009852216748,323.5,220.0,0.6800618238021638
train,job_12420,11,13,6.0,4.0,0.11818181818181818,286.0,270.5,0.9458041958041958
train,job_5293,27,47,13.0,5.0,0.06695156695156695,378.5,186.0,0.4914134742404227
train,job_2556,13,16,6.0,7.0,0.10256410256410256,35.5,15.0,0.4225352112676056
train,job_2558,19,22,7.0,12.0,0.06432748538011696,44.0,14.0,0.3181818181818182
train,job_12106,5,0,1.0,5.0,0.0,48.5,32.0,0.6597938144329897
train,job_1417,16,18,7.0,6.0,0.075,411.5,207.5,0.5042527339003645
train,job_10569,6,6,3.0,3.0,0.2,558.5,283.0,0.5067144136078783
train,job_2560,5,0,1.0,5.0,0.0,20.0,8.0,0.4
train,job_2561,10,0,1.0,10.0,0.0,29.0,6.0,0.20689655172413793
train,job_2562,8,6,3.0,4.0,0.10714285714285714,230.5,152.0,0.6594360086767896
train,job_12474,6,0,1.0,6.0,0.0,21.0,13.0,0.6190476190476191
train,job_9395,5,3,3.0,2.0,0.15,234.5,187.0,0.7974413646055437
train,job_5730,7,8,5.0,2.0,0.19047619047619047,649.0,612.0,0.9429892141756548
train,job_10626,21,0,1.0,21.0,0.0,904.0,140.0,0.15486725663716813
train,job_10920,7,12,3.0,3.0,0.2857142857142857,501.0,205.0,0.4091816367265469
train,job_5064,8,6,3.0,5.0,0.10714285714285714,111.5,91.5,0.820627802690583
train,job_12477,20,22,12.0,6.0,0.05789473684210526,219.5,178.5,0.8132118451025057
train,job_12475,14,14,10.0,4.0,0.07692307692307693,361.5,340.5,0.941908713692946
train,job_10712,11,4,3.0,9.0,0.03636363636363636,1598.0,575.0,0.3598247809762203
train,job_12479,16,19,7.0,6.0,0.07916666666666666,221.5,138.0,0.6230248306997742
train,job_12105,13,11,9.0,4.0,0.07051282051282051,440.0,278.5,0.6329545454545454
train,job_12110,11,10,6.0,3.0,0.09090909090909091,382.5,240.0,0.6274509803921569
train,job_5062,12,12,5.0,5.0,0.09090909090909091,283.0,161.0,0.568904593639576
train,job_10877,14,13,10.0,3.0,0.07142857142857142,207.0,201.0,0.9710144927536232
train,job_985,11,10,8.0,4.0,0.09090909090909091,100.0,38.0,0.38
train,job_12418,9,14,5.0,3.0,0.19444444444444445,148.0,142.0,0.9594594594594594
train,job_987,6,5,4.0,2.0,0.16666666666666666,95.0,66.0,0.6947368421052632
train,job_190,9,8,6.0,4.0,0.1111111111111111,55.0,30.0,0.5454545454545454
train,job_989,60,145,19.0,15.0,0.04096045197740113,656.5,123.0,0.18735719725818736
train,job_901,5,3,3.0,2.0,0.15,148.5,94.5,0.6363636363636364
train,job_2565,5,2,3.0,3.0,0.1,657.0,566.5,0.8622526636225266
train,job_3426,5,3,3.0,3.0,0.15,304.0,161.5,0.53125
train,job_31,10,7,6.0,3.0,0.07777777777777778,1235.0,971.5,0.7866396761133603
train,job_5879,10,0,1.0,10.0,0.0,42.0,9.0,0.21428571428571427
train,job_3427,7,3,4.0,4.0,0.07142857142857142,1383.0,1079.0,0.7801879971077368
train,job_6848,15,25,6.0,5.0,0.11904761904761904,316.0,178.0,0.5632911392405063
train,job_5067,7,6,6.0,2.0,0.14285714285714285,145.5,140.5,0.9656357388316151
train,job_417,5,5,3.0,2.0,0.25,298.0,172.0,0.5771812080536913
train,job_10192,6,4,4.0,2.0,0.13333333333333333,192.0,134.0,0.6979166666666666
train,job_5883,5,5,4.0,2.0,0.25,245.0,223.0,0.9102040816326531
train,job_5887,5,5,4.0,2.0,0.25,174.0,173.0,0.9942528735632183
train,job_2230,7,6,4.0,4.0,0.14285714285714285,52.0,49.0,0.9423076923076923
train,job_11970,9,10,4.0,4.0,0.1388888888888889,234.0,177.0,0.7564102564102564
train,job_2569,5,0,1.0,5.0,0.0,29.0,11.0,0.3793103448275862
train,job_2570,7,0,1.0,7.0,0.0,26.0,7.0,0.2692307692307692
train,job_726,5,4,3.0,3.0,0.2,93.0,70.0,0.7526881720430108
train,job_2574,6,0,1.0,6.0,0.0,40.0,9.0,0.225
train,job_2571,10,0,1.0,10.0,0.0,26.0,5.0,0.19230769230769232
train,job_133,8,7,5.0,4.0,0.125,89.0,63.0,0.7078651685393258
train,job_10604,39,88,6.0,14.0,0.059379217273954114,1074.5,271.5,0.2526756630991159
train,job_2579,13,12,5.0,9.0,0.07692307692307693,46.0,15.0,0.32608695652173914
train,job_2577,19,29,8.0,6.0,0.0847953216374269,58.0,19.0,0.3275862068965517
train,job_12117,6,4,5.0,2.0,0.13333333333333333,326.0,252.0,0.7730061349693251
train,job_136,7,5,4.0,4.0,0.11904761904761904,58.0,34.0,0.5862068965517241
train,job_132,13,11,5.0,4.0,0.07051282051282051,203.5,91.5,0.44963144963144963
train,job_5135,6,5,5.0,2.0,0.16666666666666666,55.0,54.0,0.9818181818181818
train,job_12436,16,24,6.0,4.0,0.1,66.0,34.0,0.5151515151515151
train,job_12114,9,10,6.0,3.0,0.1388888888888889,409.0,282.0,0.6894865525672371
train,job_5295,15,16,8.0,4.0,0.0761904761904762,310.5,183.0,0.5893719806763285
train,job_535,7,3,2.0,6.0,0.07142857142857142,887.0,476.5,0.5372040586245772
train,job_6192,21,0,1.0,21.0,0.0,206.5,41.0,0.19854721549636803
train,job_7084,7,5,4.0,3.0,0.11904761904761904,118.0,94.0,0.7966101694915254
train,job_10924,6,4,5.0,2.0,0.13333333333333333,138.5,131.5,0.9494584837545126
train,job_11245,5,3,3.0,2.0,0.15,545.5,542.5,0.9945004582951421
train,job_388,6,4,4.0,2.0,0.13333333333333333,243.0,218.0,0.897119341563786
train,job_12422,7,6,4.0,4.0,0.14285714285714285,104.5,88.5,0.84688995215311
train,job_9727,5,4,4.0,2.0,0.2,68.5,65.5,0.9562043795620438
train,job_991,16,21,6.0,5.0,0.0875,68.0,35.0,0.5147058823529411
train,job_590,8,7,5.0,2.0,0.125,535.0,526.0,0.983177570093458
train,job_12484,12,10,5.0,5.0,0.07575757575757576,143.0,97.0,0.6783216783216783
train,job_12486,6,0,1.0,6.0,0.0,76.0,32.0,0.42105263157894735
train,job_12492,9,7,4.0,4.0,0.09722222222222222,271.5,184.0,0.6777163904235728
train,job_1856,8,4,4.0,4.0,0.07142857142857142,328.5,197.0,0.5996955859969558
train,job_12490,7,7,5.0,2.0,0.16666666666666666,269.0,238.5,0.8866171003717472
train,job_12487,14,12,8.0,5.0,0.06593406593406594,392.0,182.5,0.4655612244897959
train,job_467,5,4,5.0,1.0,0.2,485.0,485.0,1.0
train,job_12426,15,18,4.0,7.0,0.08571428571428572,340.5,137.5,0.40381791483113066
train,job_2585,13,20,7.0,3.0,0.1282051282051282,37.0,15.0,0.40540540540540543
train,job_2583,19,34,8.0,7.0,0.09941520467836257,46.0,17.0,0.3695652173913043
train,job_902,5,3,3.0,2.0,0.15,343.0,223.0,0.6501457725947521
train,job_994,7,7,5.0,2.0,0.16666666666666666,252.5,178.5,0.7069306930693069
train,job_9763,6,5,4.0,3.0,0.16666666666666666,96.0,47.5,0.4947916666666667
train,job_12307,7,4,3.0,3.0,0.09523809523809523,429.5,288.0,0.670547147846333
train,job_11251,14,14,5.0,4.0,0.07692307692307693,702.5,479.5,0.6825622775800712
train,job_7086,21,0,1.0,21.0,0.0,37.0,4.0,0.10810810810810811
train,job_3429,13,9,4.0,10.0,0.057692307692307696,1143.0,374.0,0.32720909886264216
train,job_1473,5,4,4.0,2.0,0.2,253.5,228.5,0.9013806706114399
train,job_2587,5,0,1.0,5.0,0.0,19.0,8.0,0.42105263157894735
train,job_2588,7,0,1.0,7.0,0.0,24.0,7.0,0.2916666666666667
train,job_7087,33,72,14.0,6.0,0.06818181818181818,279.0,161.0,0.5770609318996416
train,job_2589,10,0,1.0,10.0,0.0,31.0,8.0,0.25806451612903225
train,job_11860,6,4,4.0,2.0,0.13333333333333333,211.0,178.0,0.8436018957345972
train,job_11987,18,49,6.0,8.0,0.16013071895424835,43.0,31.0,0.7209302325581395
train,job_11990,19,28,11.0,4.0,0.08187134502923976,68.0,43.0,0.6323529411764706
train,job_5507,8,7,5.0,4.0,0.125,505.5,312.5,0.6181998021760633
train,job_6277,9,4,4.0,6.0,0.05555555555555555,215.0,156.0,0.7255813953488373
train,job_1475,6,5,4.0,2.0,0.16666666666666666,319.5,260.5,0.8153364632237872
train,job_2594,12,11,5.0,8.0,0.08333333333333333,33.0,15.0,0.45454545454545453
train,job_2592,19,18,6.0,14.0,0.05263157894736842,54.0,16.0,0.2962962962962963
train,job_12041,12,11,7.0,6.0,0.08333333333333333,352.5,311.5,0.8836879432624114
train,job_1678,11,11,5.0,6.0,0.1,255.5,141.5,0.5538160469667319
train,job_11991,6,0,1.0,6.0,0.0,31.0,23.0,0.7419354838709677
train,job_1680,12,11,8.0,5.0,0.08333333333333333,167.0,75.0,0.4491017964071856
train,job_1682,39,64,16.0,11.0,0.043184885290148446,1458.5,539.0,0.3695577648268769
train,job_5136,6,5,5.0,2.0,0.16666666666666666,49.0,47.0,0.9591836734693877
train,job_137,25,31,8.0,9.0,0.051666666666666666,566.0,336.0,0.5936395759717314
train,job_12494,11,16,6.0,3.0,0.14545454545454545,93.5,49.5,0.5294117647058824
train,job_1476,5,4,4.0,2.0,0.2,862.0,765.0,0.8874709976798144
train,job_10570,9,5,3.0,5.0,0.06944444444444445,2725.0,1407.5,0.5165137614678899
train,job_538,7,1,2.0,6.0,0.023809523809523808,1804.5,927.0,0.513715710723192
train,job_11962,7,6,3.0,3.0,0.14285714285714285,424.0,395.0,0.9316037735849056
train,job_11993,15,22,3.0,11.0,0.10476190476190476,62.0,13.0,0.20967741935483872
train,job_1676,13,19,6.0,6.0,0.12179487179487179,253.0,64.0,0.25296442687747034
train,job_2600,12,12,7.0,3.0,0.09090909090909091,316.5,170.5,0.5387045813586098
train,job_11994,28,72,10.0,8.0,0.09523809523809523,424.0,96.0,0.22641509433962265
train,job_2599,40,86,19.0,12.0,0.05512820512820513,1245.5,535.0,0.4295463669209153
train,job_2154,9,13,5.0,3.0,0.18055555555555555,19.0,15.0,0.7894736842105263
train,job_11989,19,57,7.0,7.0,0.16666666666666666,38.0,26.0,0.6842105263157895
train,job_2152,6,5,4.0,3.0,0.16666666666666666,220.0,203.0,0.9227272727272727
train,job_1199,6,3,3.0,3.0,0.1,537.0,412.0,0.7672253258845437
train,job_2158,5,4,4.0,2.0,0.2,18.5,17.5,0.9459459459459459
train,job_10627,17,14,5.0,7.0,0.051470588235294115,637.5,242.5,0.3803921568627451
train,job_3576,13,0,1.0,13.0,0.0,768.0,156.0,0.203125
train,job_3575,13,0,1.0,13.0,0.0,689.0,127.0,0.18432510885341075
train,job_3574,13,0,1.0,13.0,0.0,570.0,105.0,0.18421052631578946
train,job_2604,13,17,7.0,5.0,0.10897435897435898,39.0,20.0,0.5128205128205128
train,job_2602,19,27,8.0,10.0,0.07894736842105263,35.5,16.0,0.4507042253521127
train,job_10321,6,4,5.0,2.0,0.13333333333333333,599.0,490.0,0.8180300500834724
train,job_5951,7,6,5.0,2.0,0.14285714285714285,369.5,255.0,0.6901217861975643
train,job_3578,5,0,1.0,5.0,0.0,19.0,6.0,0.3157894736842105
train,job_2608,5,0,1.0,5.0,0.0,22.0,7.0,0.3181818181818182
train,job_2606,7,0,1.0,7.0,0.0,24.0,6.0,0.25
train,job_2607,10,0,1.0,10.0,0.0,31.0,8.0,0.25806451612903225
train,job_6916,15,25,5.0,5.0,0.11904761904761904,268.0,99.0,0.3694029850746269
train,job_2162,6,5,4.0,3.0,0.16666666666666666,931.0,929.0,0.9978517722878625
train,job_2609,6,0,1.0,6.0,0.0,19.0,4.0,0.21052631578947367
train,job_191,8,6,6.0,3.0,0.10714285714285714,364.0,237.0,0.6510989010989011
train,job_3583,6,5,2.0,5.0,0.16666666666666666,105.5,51.5,0.4881516587677725
train,job_3579,12,13,4.0,5.0,0.09848484848484848,256.0,85.5,0.333984375
train,job_2160,9,8,7.0,3.0,0.1111111111111111,98.0,94.0,0.9591836734693877
train,job_1208,5,4,5.0,1.0,0.2,340.5,340.5,1.0
train,job_905,5,3,3.0,2.0,0.15,133.0,100.0,0.7518796992481203
train,job_10926,5,1,2.0,4.0,0.05,517.0,320.0,0.6189555125725339
train,job_1330,6,5,5.0,2.0,0.16666666666666666,801.0,502.5,0.6273408239700374
train,job_906,67,285,16.0,12.0,0.06445047489823609,5585.5,605.0,0.10831617581237132
train,job_3882,34,74,16.0,5.0,0.0659536541889483,584.5,267.0,0.4568006843455945
train,job_907,5,3,3.0,2.0,0.15,150.0,76.0,0.5066666666666667
train,job_36,8,5,4.0,3.0,0.08928571428571429,951.0,648.0,0.6813880126182965
train,job_2613,36,62,20.0,4.0,0.049206349206349205,320.0,138.5,0.4328125
train,job_10865,5,4,5.0,1.0,0.2,103.5,103.5,1.0
train,job_11997,8,5,5.0,3.0,0.08928571428571429,318.5,240.5,0.7551020408163265
train,job_1683,18,29,6.0,10.0,0.09477124183006536,271.5,160.5,0.5911602209944752
train,job_10571,6,1,2.0,5.0,0.03333333333333333,1575.0,1171.0,0.7434920634920635
train,job_10927,7,6,4.0,4.0,0.14285714285714285,595.5,498.0,0.836272040302267
train,job_5509,27,43,3.0,24.0,0.06125356125356125,649.5,342.5,0.527328714395689
train,job_11999,29,55,7.0,10.0,0.06773399014778325,1187.5,515.5,0.4341052631578947
train,job_2614,27,36,13.0,11.0,0.05128205128205128,379.5,114.0,0.30039525691699603
train,job_3431,6,5,6.0,1.0,0.16666666666666666,195.5,195.5,1.0
train,job_3584,6,3,4.0,3.0,0.1,76.5,71.0,0.9281045751633987
train,job_2617,5,0,1.0,5.0,0.0,22.0,8.0,0.36363636363636365
train,job_10716,8,4,4.0,5.0,0.07142857142857142,896.5,715.5,0.7981037367540436
train,job_12767,5,0,1.0,5.0,0.0,46.0,16.0,0.34782608695652173
train,job_192,6,5,6.0,1.0,0.16666666666666666,545.0,545.0,1.0
train,job_2618,10,0,1.0,10.0,0.0,33.0,10.0,0.30303030303030304
train,job_41,7,4,4.0,3.0,0.09523809523809523,769.5,568.0,0.7381416504223521
train,job_2619,6,0,1.0,6.0,0.0,35.0,8.0,0.22857142857142856
train,job_6279,15,17,8.0,5.0,0.08095238095238096,442.0,169.0,0.38235294117647056
train,job_40,14,15,5.0,5.0,0.08241758241758242,1158.5,473.0,0.4082865774708675
train,job_49,7,6,5.0,2.0,0.14285714285714285,152.0,121.0,0.7960526315789473
train,job_11102,5,2,3.0,3.0,0.1,716.0,618.0,0.8631284916201117
train,job_52,36,39,13.0,6.0,0.030952380952380953,5186.0,1866.5,0.3599112996529117
train,job_10401,7,6,6.0,2.0,0.14285714285714285,112.0,79.0,0.7053571428571429
train,job_10717,6,3,4.0,3.0,0.1,1701.5,1374.0,0.8075227740229209
train,job_3876,6,5,6.0,1.0,0.16666666666666666,291.0,291.0,1.0
train,job_5137,6,5,5.0,2.0,0.16666666666666666,54.0,52.0,0.9629629629629629
train,job_11189,14,21,8.0,5.0,0.11538461538461539,42.0,20.0,0.47619047619047616
train,job_1007,7,4,4.0,3.0,0.09523809523809523,484.0,338.5,0.6993801652892562
train,job_5741,11,12,4.0,5.0,0.10909090909090909,342.5,210.0,0.6131386861313869
train,job_2044,5,4,4.0,2.0,0.2,185.5,122.5,0.660377358490566
train,job_10402,6,4,4.0,2.0,0.13333333333333333,358.0,269.0,0.7513966480446927
train,job_9481,30,71,5.0,12.0,0.08160919540229886,306.0,121.0,0.3954248366013072
train,job_3319,6,5,5.0,2.0,0.16666666666666666,14.0,12.0,0.8571428571428571
train,job_2627,13,16,6.0,6.0,0.10256410256410256,50.5,25.0,0.49504950495049505
train,job_1685,10,11,4.0,4.0,0.12222222222222222,112.0,64.0,0.5714285714285714
train,job_2625,19,28,8.0,7.0,0.08187134502923976,51.5,17.5,0.33980582524271846
train,job_12280,13,21,7.0,4.0,0.1346153846153846,573.0,179.0,0.31239092495637
train,job_12424,5,4,3.0,3.0,0.2,140.5,116.0,0.8256227758007118
train,job_2629,7,0,1.0,7.0,0.0,21.5,6.0,0.27906976744186046
train,job_2630,5,0,1.0,5.0,0.0,19.0,7.0,0.3684210526315789
train,job_2631,10,0,1.0,10.0,0.0,25.0,6.0,0.24
train,job_2632,6,0,1.0,6.0,0.0,18.0,4.0,0.2222222222222222
train,job_1170,9,0,1.0,9.0,0.0,13.0,3.0,0.23076923076923078
train,job_1171,20,26,10.0,4.0,0.06842105263157895,651.0,587.0,0.901689708141321
train,job_2309,5,4,4.0,2.0,0.2,85.0,81.0,0.9529411764705882
train,job_6271,14,13,4.0,11.0,0.07142857142857142,251.0,191.0,0.7609561752988048
train,job_12125,7,5,3.0,4.0,0.11904761904761904,444.0,280.0,0.6306306306306306
train,job_10572,11,4,3.0,9.0,0.03636363636363636,1447.0,392.0,0.2709053213545266
train,job_1214,7,7,4.0,3.0,0.16666666666666666,423.5,210.0,0.49586776859504134
train,job_595,7,6,5.0,2.0,0.14285714285714285,454.5,446.5,0.9823982398239824
train,job_3432,6,5,4.0,3.0,0.16666666666666666,250.5,218.0,0.8702594810379242
train,job_2036,9,7,4.0,5.0,0.09722222222222222,311.0,182.0,0.5852090032154341
train,job_3433,6,5,4.0,3.0,0.16666666666666666,253.5,221.0,0.8717948717948718
train,job_3434,6,5,4.0,3.0,0.16666666666666666,239.0,205.0,0.8577405857740585
train,job_11253,26,53,11.0,10.0,0.08153846153846153,677.5,206.5,0.3047970479704797
train,job_3435,6,5,4.0,3.0,0.16666666666666666,217.0,184.0,0.847926267281106
train,job_908,5,3,3.0,2.0,0.15,336.0,206.0,0.6130952380952381
train,job_12383,32,50,15.0,11.0,0.05040322580645161,519.5,207.0,0.39846005774783444
train,job_5749,12,10,4.0,5.0,0.07575757575757576,291.5,186.5,0.6397941680960549
train,job_5619,15,9,5.0,9.0,0.04285714285714286,870.5,267.0,0.3067202757036186
train,job_5301,5,2,3.0,3.0,0.1,306.0,152.0,0.49673202614379086
train,job_2637,7,9,3.0,4.0,0.21428571428571427,162.0,140.0,0.8641975308641975
train,job_1987,9,8,4.0,6.0,0.1111111111111111,368.0,362.0,0.9836956521739131
train,job_2233,6,0,1.0,6.0,0.0,44.0,21.0,0.4772727272727273
train,job_11104,5,2,3.0,3.0,0.1,515.0,425.5,0.8262135922330097
train,job_12772,5,0,1.0,5.0,0.0,41.0,13.0,0.3170731707317073
train,job_1989,6,5,4.0,3.0,0.16666666666666666,197.0,191.0,0.9695431472081218
train,job_5897,5,3,4.0,2.0,0.15,832.0,782.0,0.9399038461538461
train,job_55,9,5,6.0,4.0,0.06944444444444445,941.0,822.0,0.873538788522848
train,job_56,7,6,5.0,3.0,0.14285714285714285,565.5,502.5,0.8885941644562334
train,job_3593,6,0,1.0,6.0,0.0,49.0,32.0,0.6530612244897959
train,job_11378,6,4,4.0,2.0,0.13333333333333333,756.0,618.5,0.8181216931216931
train,job_57,21,13,6.0,12.0,0.030952380952380953,597.0,313.5,0.5251256281407035
train,job_2638,19,45,7.0,10.0,0.13157894736842105,45.5,19.0,0.4175824175824176
train,job_1860,6,5,4.0,3.0,0.16666666666666666,147.5,119.0,0.8067796610169492
train,job_1218,19,29,4.0,8.0,0.0847953216374269,208.0,135.0,0.6490384615384616
train,job_2640,13,12,6.0,8.0,0.07692307692307693,29.5,11.5,0.3898305084745763
train,job_12002,10,8,7.0,4.0,0.08888888888888889,410.0,252.5,0.6158536585365854
train,job_3884,25,17,9.0,9.0,0.028333333333333332,1211.5,626.0,0.516714816343376
train,job_1216,7,5,5.0,3.0,0.11904761904761904,340.0,238.0,0.7
train,job_6923,12,0,1.0,12.0,0.0,96.0,25.0,0.2604166666666667
train,job_3594,8,6,4.0,4.0,0.10714285714285714,113.5,99.5,0.8766519823788547
train,job_10223,5,4,5.0,1.0,0.2,954.5,954.5,1.0
train,job_6926,16,0,1.0,16.0,0.0,330.0,110.0,0.3333333333333333
train,job_11380,7,6,5.0,3.0,0.14285714285714285,431.0,412.0,0.9559164733178654
train,job_1221,9,7,4.0,3.0,0.09722222222222222,420.0,265.0,0.6309523809523809
train,job_1338,6,5,5.0,2.0,0.16666666666666666,285.5,215.5,0.7548161120840631
train,job_1230,22,45,6.0,7.0,0.09740259740259741,977.5,345.5,0.35345268542199487
train,job_7092,12,16,5.0,6.0,0.12121212121212122,683.5,365.0,0.5340160936356986
train,job_1345,5,5,4.0,2.0,0.25,455.5,409.5,0.8990120746432492
train,job_6924,16,10,7.0,10.0,0.041666666666666664,373.5,162.0,0.43373493975903615
train,job_1970,11,9,4.0,6.0,0.08181818181818182,408.0,245.5,0.6017156862745098
train,job_7090,8,4,4.0,5.0,0.07142857142857142,527.5,314.0,0.595260663507109
train,job_2642,7,0,1.0,7.0,0.0,32.0,14.0,0.4375
train,job_2644,5,0,1.0,5.0,0.0,25.0,9.0,0.36
train,job_10403,8,7,6.0,3.0,0.125,91.0,84.0,0.9230769230769231
train,job_12385,13,22,5.0,5.0,0.14102564102564102,279.5,149.0,0.5330948121645797
train,job_2645,6,0,1.0,6.0,0.0,37.0,9.0,0.24324324324324326
train,job_11878,14,8,4.0,9.0,0.04395604395604396,965.0,269.5,0.27927461139896376
train,job_2038,9,13,4.0,3.0,0.18055555555555555,304.0,160.0,0.5263157894736842
train,job_5138,5,4,4.0,2.0,0.2,45.0,44.0,0.9777777777777777
train,job_10558,7,5,5.0,3.0,0.11904761904761904,323.0,208.0,0.6439628482972136
train,job_12126,5,4,5.0,1.0,0.2,310.5,310.5,1.0
train,job_10405,8,5,5.0,3.0,0.08928571428571429,1002.0,857.0,0.8552894211576846
train,job_1349,7,5,3.0,3.0,0.11904761904761904,165.0,161.0,0.9757575757575757
train,job_10249,6,4,4.0,2.0,0.13333333333333333,266.5,189.0,0.7091932457786116
train,job_3604,5,4,3.0,3.0,0.2,96.0,44.0,0.4583333333333333
train,job_1686,6,4,4.0,3.0,0.13333333333333333,264.0,166.0,0.6287878787878788
train,job_3601,6,3,2.0,4.0,0.1,200.0,137.0,0.685
train,job_1688,22,31,11.0,6.0,0.0670995670995671,592.5,356.5,0.6016877637130802
train,job_10406,7,5,6.0,2.0,0.11904761904761904,129.0,105.0,0.813953488372093
train,job_12437,9,10,7.0,2.0,0.1388888888888889,29.0,27.0,0.9310344827586207
train,job_909,5,3,3.0,2.0,0.15,223.0,141.0,0.6322869955156951
train,job_6194,10,14,5.0,5.0,0.15555555555555556,124.0,113.0,0.9112903225806451
train,job_1689,18,21,4.0,10.0,0.06862745098039216,657.0,186.5,0.2838660578386606
train,job_178,5,5,4.0,2.0,0.25,52.0,45.0,0.8653846153846154
train,job_1924,7,8,5.0,3.0,0.19047619047619047,192.0,157.0,0.8177083333333334
train,job_1932,6,5,2.0,5.0,0.16666666666666666,533.0,313.0,0.5872420262664165
train,job_1861,10,0,1.0,10.0,0.0,51.0,28.0,0.5490196078431373
train,job_1914,7,6,4.0,3.0,0.14285714285714285,302.0,107.0,0.3543046357615894
train,job_1233,9,6,5.0,3.0,0.08333333333333333,364.5,256.0,0.7023319615912208
train,job_1922,14,14,8.0,5.0,0.07692307692307693,484.0,285.0,0.5888429752066116
train,job_1935,14,14,8.0,5.0,0.07692307692307693,453.0,248.0,0.5474613686534217
train,job_1931,14,18,8.0,5.0,0.0989010989010989,483.0,308.0,0.6376811594202898
train,job_1936,50,94,20.0,10.0,0.03836734693877551,1572.5,617.5,0.39268680445151033
train,job_1939,7,6,4.0,3.0,0.14285714285714285,339.5,137.0,0.40353460972017674
train,job_9467,6,3,4.0,3.0,0.1,255.0,202.0,0.792156862745098
train,job_9360,7,6,4.0,3.0,0.14285714285714285,426.0,265.0,0.6220657276995305
train,job_1929,7,6,4.0,3.0,0.14285714285714285,344.0,131.0,0.3808139534883721
train,job_179,8,10,6.0,2.0,0.17857142857142858,80.0,78.0,0.975
train,job_469,5,4,5.0,1.0,0.2,421.0,421.0,1.0
train,job_2649,7,0,1.0,7.0,0.0,26.0,9.0,0.34615384615384615
train,job_2650,5,0,1.0,5.0,0.0,16.0,6.0,0.375
train,job_1862,6,4,5.0,2.0,0.13333333333333333,157.0,126.0,0.802547770700637
train,job_2651,10,0,1.0,10.0,0.0,28.0,6.0,0.21428571428571427
train,job_10407,6,2,3.0,4.0,0.06666666666666667,399.0,323.0,0.8095238095238095
train,job_423,7,6,6.0,2.0,0.14285714285714285,407.5,347.5,0.852760736196319
train,job_1991,7,6,4.0,4.0,0.14285714285714285,596.0,593.0,0.9949664429530202
train,job_2656,13,12,5.0,9.0,0.07692307692307693,37.5,14.0,0.37333333333333335
train,job_2654,19,24,7.0,12.0,0.07017543859649122,38.0,13.0,0.34210526315789475
train,job_10225,9,7,6.0,2.0,0.09722222222222222,2037.5,1828.5,0.8974233128834356
train,job_1993,8,8,6.0,2.0,0.14285714285714285,366.0,361.0,0.9863387978142076
train,job_1236,18,55,5.0,8.0,0.17973856209150327,444.0,292.0,0.6576576576576577
train,job_910,5,3,3.0,2.0,0.15,260.0,198.0,0.7615384615384615
train,job_911,5,3,3.0,2.0,0.15,83.0,43.0,0.5180722891566265
train,job_5517,7,6,6.0,2.0,0.14285714285714285,836.0,798.5,0.9551435406698564
train,job_599,7,5,4.0,2.0,0.11904761904761904,382.5,372.5,0.9738562091503268
train,job_1037,7,6,4.0,4.0,0.14285714285714285,306.5,156.5,0.5106035889070146
train,job_10718,5,1,2.0,4.0,0.05,874.0,512.5,0.5863844393592678
train,job_11308,7,5,4.0,3.0,0.11904761904761904,398.5,271.0,0.6800501882057717
train,job_9107,6,4,4.0,2.0,0.13333333333333333,380.5,376.5,0.9894875164257556
train,job_9739,34,69,9.0,10.0,0.06149732620320856,258.0,114.0,0.4418604651162791
train,job_421,8,6,5.0,3.0,0.10714285714285714,427.5,331.0,0.7742690058479532
train,job_11882,6,3,3.0,3.0,0.1,209.0,147.0,0.7033492822966507
train,job_1359,5,2,3.0,3.0,0.1,111.0,56.0,0.5045045045045045
train,job_5313,5,4,4.0,2.0,0.2,745.5,739.5,0.9919517102615694
train,job_1918,7,7,6.0,2.0,0.16666666666666666,136.5,131.5,0.9633699633699634
train,job_180,5,2,3.0,3.0,0.1,224.0,141.0,0.6294642857142857
train,job_5218,23,12,6.0,17.0,0.023715415019762844,2017.0,609.0,0.30193356470004956
train,job_543,7,7,5.0,2.0,0.16666666666666666,515.5,295.5,0.5732298739088264
train,job_1243,5,3,4.0,2.0,0.15,213.5,169.0,0.7915690866510539
train,job_6931,7,3,3.0,4.0,0.07142857142857142,474.5,251.5,0.530031612223393
train,job_10672,9,9,5.0,4.0,0.125,245.0,129.0,0.5265306122448979
train,job_1246,5,3,4.0,2.0,0.15,239.0,195.5,0.8179916317991632
train,job_7094,16,4,5.0,12.0,0.016666666666666666,1645.0,1070.0,0.6504559270516718
train,job_1942,5,4,2.0,4.0,0.2,131.0,125.0,0.9541984732824428
train,job_2660,13,12,6.0,8.0,0.07692307692307693,36.0,13.0,0.3611111111111111
train,job_2662,19,26,7.0,11.0,0.07602339181286549,42.5,14.0,0.32941176470588235
train,job_912,5,3,3.0,2.0,0.15,145.0,106.0,0.7310344827586207
train,job_425,5,6,3.0,3.0,0.3,448.5,295.5,0.6588628762541806
train,job_10323,18,22,7.0,7.0,0.0718954248366013,1499.0,314.0,0.209472981987992
train,job_1248,32,34,16.0,12.0,0.034274193548387094,839.5,230.5,0.2745681953543776
train,job_2665,5,0,1.0,5.0,0.0,20.0,7.0,0.35
train,job_2664,7,0,1.0,7.0,0.0,58.0,22.0,0.3793103448275862
train,job_2275,7,5,6.0,2.0,0.11904761904761904,260.5,196.5,0.7543186180422264
