time,makespan,energy_active_total,energy_active_compute,energy_idle_active,energy_cpu,energy_gpu,energy_interaction_signed,energy_comm,energy_always_on_total,power_envelope_violation,peak_active_power,peak_active_power_ratio,deadline_miss_rate,cost,avg_waiting_time,server_activated_count,cross_machine_edge_count,cross_machine_data_mb,defer_count,defer_time_total,cpeg_penalized_pair_count,cpeg_slow_action_count,cpeg_cost_total,anti_idle_penalized_pair_count,anti_idle_slow_action_count,anti_idle_cost_total,energy_guard_penalized_pair_count,energy_guard_selected_preferred_rate,energy_guard_selected_regret_mean,energy_guard_cost_total,activation_guard_penalized_pair_count,activation_guard_selected_penalized_rate,activation_guard_selected_gain_mean,activation_guard_cost_total,steps,method,workflow_id
170.44996485628934,170.44996485628934,162408.93363453014,162284.73363453013,126814.77385307927,5565.387412233128,29589.503986778687,315.0683824390583,124.2,1058835.1816872694,0.0,1181.0225645,0.07144609771768871,0.0,0.0,87.26611345840652,2,1,6210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,fcfs,job_6963
56.79040413784376,56.79040413784376,94851.065598923,94727.505598923,59062.020303357516,889.1074670607969,34449.45812946041,326.91969904428385,123.56,352781.99050428544,0.0,3320.236944444445,0.2008581210123509,0.0,0.0,32.41692847081066,2,1,6178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,heft,job_6963
63.438736641736114,63.438736641736114,95307.4145602475,95156.1945602475,58363.637710397226,917.0806263674255,35377.11350324743,498.3627202354264,151.22,394081.4320184648,0.0,3205.6467497666667,0.19392597382691285,0.0,0.0,33.82956029763234,2,2,7561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,min_energy,job_6963
