active_window_after_mean,active_window_after_std,active_window_before_mean,active_window_before_std,base_duration_mean,base_duration_std,count,cpu_mean,cpu_std,energy_after_mean,energy_after_std,energy_before_mean,energy_before_std,energy_delta_mean,energy_delta_std,from_machine_mean,from_machine_std,gpu_mean,gpu_std,idle_energy_after_mean,idle_energy_after_std,idle_energy_before_mean,idle_energy_before_std,idle_energy_delta_mean,idle_energy_delta_std,makespan_after_mean,makespan_after_std,makespan_before_mean,makespan_before_std,makespan_delta_mean,makespan_delta_std,mem_mean,mem_std,migration_index_mean,migration_index_std,migration_type,pass_id_mean,pass_id_std,server_activated_after_mean,server_activated_after_std,server_activated_before_mean,server_activated_before_std,share,task_id_mean,task_id_std,to_machine_mean,to_machine_std
554.4620726102054,18.89722679556121,640.2407979676901,15.41514451727187,39.5,1.5,2,16.0,0.0,421430.9957287472,2326.8892130598833,455742.48587174114,3719.7221243756358,-34311.49014299389,1392.8329113157524,10.0,0.0,2.0,0.0,255410.77402095648,5480.512640789151,289722.2641639503,4087.679729473486,-34311.4901429938,1392.8329113156651,85.77872535748472,3.4820822782893117,85.77872535748472,3.4820822782893117,0.0,0.0,256.0,0.0,0.0,0.0,avoid_activation,0.0,0.0,6.5,0.5,7.5,0.5,0.01282051282051282,11.5,1.5,11.0,0.0
513.5698489156683,259.4414854853288,513.5496845546895,259.39841274518216,17.5625,33.23004178575967,120,12.366666666666667,8.929290129804397,409281.5916865189,223847.52588728935,410328.98839336075,224693.19849991766,-1047.3967068418206,2208.222847936331,11.308333333333334,2.88038143693196,1.1833333333333333,1.0644508234557177,242260.193935815,126453.1802548813,242251.7249042039,126435.24228607096,8.469031611101189,66.42429716874312,96.4062733184861,58.365156323286556,96.4062733184861,58.365156323286556,0.0,0.0,67.33333333333333,73.60857437977062,3.9583333333333335,3.2077921621507146,energy_lower_machine,0.0,0.0,6.108333333333333,1.86991904162245,6.108333333333333,1.86991904162245,0.7692307692307693,21.716666666666665,13.127695490408394,8.608333333333333,2.367473454033974
294.31374144551495,177.33217215820935,294.31374144551495,177.33217215820935,8.0,8.48528137423857,3,18.666666666666668,7.542472332656507,233270.85743289965,176726.7034530774,235489.75379641828,179267.2293427179,-2218.896363518652,2543.383890794942,7.0,2.160246899469287,0.6666666666666666,0.9428090415820634,134044.82931174352,85576.03054297563,135784.08687355448,87427.5535399029,-1739.2575618109452,1852.0680889287999,48.25923754549284,42.94827933927754,48.25923754549284,42.94827933927754,0.0,0.0,53.333333333333336,52.797306328595546,1.0,1.4142135623730951,fill_existing_active_window,0.0,0.0,8.0,2.160246899469287,8.0,2.160246899469287,0.019230769230769232,16.333333333333332,6.342099196813483,0.0,0.0
385.8060872828207,297.9126754915806,385.8060872828207,297.9126754915806,4.972222222222222,5.386382578684011,18,10.222222222222221,8.966329334147561,332033.3588943636,240726.9490429593,332037.7273479602,240725.6237707271,-4.368453596541157,6.289826592766006,10.555555555555555,2.9481109247603556,0.3888888888888889,0.48749802152178456,183296.0105718217,143745.67199822183,183296.0105718217,143745.6719982218,6.467517879274155e-12,2.8376119532726266e-11,76.42194615324102,62.626366591904976,76.42194615324102,62.626366591904976,0.0,0.0,19.555555555555557,13.124287164651912,1.6666666666666667,1.7320508075688772,other,0.0,0.0,5.555555555555555,1.3005222123021805,5.555555555555555,1.3005222123021805,0.11538461538461539,17.333333333333332,13.666666666666666,11.944444444444445,2.7982578354362286
1404.7634831452428,30.796329191355877,1433.286193278468,23.156191986826602,135.5,38.61994303465504,3,48.0,0.0,1038458.8605324281,11248.77846856071,1066867.3368312442,29718.968441923345,-28408.476298816076,21444.663637107704,12.666666666666666,0.9428090415820634,4.0,0.0,706376.7972946137,9325.905205625342,731877.5051491095,26827.58443840732,-25500.70785449589,22138.58538600274,407.1604563275528,0.0,407.1604563275528,0.0,0.0,0.0,213.33333333333334,60.339778661252055,1.0,0.816496580927726,reduce_idle_gap,0.0,0.0,4.0,0.0,4.0,0.0,0.019230769230769232,16.333333333333332,8.259674462242579,9.333333333333334,3.2998316455372216
478.2216270136124,226.2462766237382,493.8335658574221,239.89419062206937,9.9,11.867602959317438,10,9.2,6.705221845696084,382807.5708082699,160751.14487549482,389767.44419702474,165757.73182390523,-6959.87338875482,11280.409490387265,10.6,3.006659275674582,0.9,0.8306623862918074,229466.98455082683,107855.31142214406,236771.15605564855,113888.19110491876,-7304.171504821699,11731.3837139001,101.4173553321141,47.53977151581509,104.22185962392398,49.20098991457539,-2.804504291809867,4.144649913646015,72.0,75.04665215717488,2.2,2.7856776554368237,shorten_active_tail,0.0,0.0,5.0,0.8944271909999159,5.0,0.8944271909999159,0.0641025641025641,19.6,11.271202242884296,12.2,1.3266499161421599
