active_server_utilization,avg_cpu_utilization,avg_gpu_utilization,deadline_miss_rate,defer_count,energy_idle_active,group_energy_active_total,group_id,group_makespan,group_size,idle_timeout_s,method,migration_count,num_tasks,peak_active_power,power_envelope_violation,server_activated_count,total_active_window_time,total_cpu_active_capacity_time,total_cpu_busy_capacity_time,total_gpu_active_capacity_time,total_gpu_busy_capacity_time,total_task_busy_time,workflow_ids
0.5365198455578482,0.13144572934594115,0.3634089579531449,0.0,13.0,298349.88392320555,472161.46940063516,group_014,95.74820533410502,5.0,300.0,PCEA-PPO,0.0,35.0,10117.138638422222,0.0008058530128523848,7.0,650.7752442437422,34093.557568044394,4481.452540529427,2947.1694121214027,1071.0277649704215,349.1538335345235,"job_4880,job_4882,job_4884,job_4886,job_4888"
0.8358501432501583,0.1753691416999729,0.4492273669720905,0.0,0.0,249930.26138016733,413754.7638164147,group_014,89.26080763577403,5.0,300.0,PCEA-AER,11.0,35.0,9256.574513655556,0.0029091825708132354,6.0,535.5648458146442,28563.45844344769,5009.149191210265,2677.824229073221,1202.951927640631,447.65195309391925,"job_4880,job_4882,job_4884,job_4886,job_4888"
0.6034116359112648,0.13225425469267268,0.33499196227911676,0.0,0.0,288946.01714297006,463867.3987548506,group_015,79.81934175220168,5.0,300.0,HEFT,0.0,35.0,11062.462802582118,0.0013980380137734096,8.0,638.5547340176134,34481.95563695113,4560.385343110775,3192.773670088067,1069.5535168558988,385.3113566724507,"job_4891,job_4895,job_4898,job_4900,job_4903"
0.9260424586530924,0.22235473059673116,0.534858171491322,0.0,10.0,158042.2966693593,341929.5821571948,group_015,79.81934175220168,5.0,300.0,PCEA-PPO,0.0,35.0,7094.956,0.0,4.0,319.2773670088067,16602.42308445795,3691.6273121975983,1596.3868350440334,853.8405435844704,295.6643979371211,"job_4891,job_4895,job_4898,job_4900,job_4903"
1.0233156468119546,0.2298372835320283,0.5543128091230946,0.0,0.0,158042.29666935932,340707.661546832,group_015,79.81934175220168,5.0,300.0,PCEA-AER,4.0,35.0,7106.481486111112,0.0,4.0,319.2773670088067,16602.42308445795,3815.8558217812542,1596.3868350440334,884.8976709803844,326.7215253330349,"job_4891,job_4895,job_4898,job_4900,job_4903"
0.6425585678155036,0.13473654191850168,0.31900026535752446,0.0,0.0,252549.98288096554,426860.3843025491,group_016,69.7651886411507,5.0,300.0,HEFT,0.0,37.0,11044.454608148784,0.0018498414233963393,8.0,558.1215091292056,30138.561492977104,4060.7655539618504,2790.607545646028,890.204547569793,358.62575757308986,"job_4905,job_4909,job_4912,job_4919,job_4921"
0.7942430069628915,0.1932463465484342,0.4659770942367524,0.0,11.0,206602.08377647834,379741.7282657206,group_016,104.34448675579716,5.0,300.0,PCEA-PPO,0.0,37.0,7094.956,0.0,4.0,417.37794702318865,21703.65324520581,4194.15169639009,2086.889735115943,972.442814761833,331.4995156836958,"job_4905,job_4909,job_4912,job_4919,job_4921"
0.8279047108688705,0.19583570838735567,0.47270943501794827,0.0,0.0,206602.08377647834,379168.1371412421,group_016,104.34448675579716,5.0,300.0,PCEA-AER,1.0,37.0,7118.714263888889,0.0,4.0,417.37794702318865,21703.65324520581,4250.350307868411,2086.889735115943,986.4924676314131,345.54916855327576,"job_4905,job_4909,job_4912,job_4919,job_4921"
0.532698389253529,0.11636153524126783,0.286376242724078,0.0,0.0,393667.2699931269,571046.7152177278,group_017,108.91697857578261,5.0,300.0,HEFT,0.0,45.0,11077.133677593229,0.0008597991782715215,8.0,869.8782275319603,46958.848275982855,5464.203678555128,4345.0183344369,1244.310025183271,463.38273065299,"job_4927,job_4929,job_4932,job_4935,job_4937"
0.754803430689683,0.171219174448365,0.3788649320933231,0.0,10.0,267999.5259519979,450775.7380971472,group_017,113.33275621926282,5.0,300.0,PCEA-PPO,0.0,45.0,7113.0896111111115,0.0,5.0,557.1421406814738,30217.12470508971,5173.751146208755,3097.144050820637,1173.3992704974003,420.53279916817047,"job_4927,job_4929,job_4932,job_4935,job_4937"
0.9269422890136166,0.20088147303915463,0.43238098737485026,0.0,0.0,258600.13090377874,433073.0498755287,group_017,107.75005454324112,5.0,300.0,PCEA-AER,7.0,45.0,7967.133098958333,0.00020401611693747623,5.0,538.7502727162056,29308.014835761584,5887.437192061185,3017.001527210751,1304.4940992468157,499.39041099826983,"job_4927,job_4929,job_4932,job_4935,job_4937"
0.5113818664637727,0.10646763998982527,0.2949626132318762,0.0,0.0,506782.9994022032,707671.6572209271,group_018,126.7089705831006,5.0,300.0,HEFT,0.0,42.0,11996.138539705556,0.001845904154079331,9.0,1138.9231341736047,62754.36294046265,6681.30892133601,5569.364301359224,1642.7542483692393,582.4246381124678,"job_4941,job_4945,job_4947,job_4949,job_4952"
